gene_names,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ttc13,1280.751452,1375.819419,1160.876513,1328.129039,1206.133086,1009.755093,947.4442625,1032.184502,931.552607,1181.670328,1183.079616,0.31639453,0.117366282,2.695787292,0.007022249,0.157841219
Casp12,2018.331427,1864.171571,1817.936818,1885.246838,2503.396226,2276.343444,3301.792317,3116.815788,3964.489509,2278.935633,2556.035331,-0.5664273,0.210171198,-2.695075755,0.007037263,0.157973792
Atp1b3,4967.674397,5145.348888,5333.104486,5011.217755,4644.952527,4517.531004,4774.915332,4293.220065,4535.92803,4460.084957,4867.370881,0.152851532,0.056735192,2.694122055,0.007057432,0.15822159
Zfp712,311.6397508,267.7111199,251.908104,288.5074317,269.3697224,373.0429839,385.0902486,394.5185567,426.9616115,300.5642298,311.2074917,-0.435396419,0.161726559,-2.69217636,0.00709874,0.158942064
Zfp72,129.9313067,144.1521415,158.4921821,170.5462651,176.8995192,182.6152827,233.2954152,222.8851061,240.435453,216.1592063,186.4155514,-0.490289682,0.182231678,-2.690474494,0.007135049,0.1595489
Adh6-ps1,12.70005254,18.63190945,12.5954052,11.369751,24.12266171,6.835866197,7.131300901,9.535191704,9.70367299,5.14664777,11.59895804,1.028160917,0.382550871,2.687644951,0.007195786,0.160011736
Cdkn2a,2.930781355,5.883760878,23.0915762,6.39548494,5.360591491,0.976552314,3.056271815,1.191898963,1.078185888,4.117318216,7.147376189,2.052905054,0.763793723,2.687774188,0.007193002,0.160011736
Megf8,5514.753583,6040.661168,6201.137828,7339.174273,7628.121692,5335.881843,5039.792222,5300.374688,5631.364892,4923.283257,5942.597611,0.319040675,0.118730943,2.687089535,0.007207763,0.160011736
Mir1938,62.52333558,34.32193845,45.13353531,31.9774247,68.34754151,70.3117666,82.51933899,84.62482637,91.64580046,59.70111413,56.50895457,-0.697442703,0.259364697,-2.689042535,0.007165729,0.160011736
Tnfaip2,1085.366029,956.1111426,1084.254464,890.3936255,1274.480627,610.3451962,638.7608093,644.817339,762.2774226,633.0376757,1046.774681,0.685314681,0.255054643,2.686932781,0.007211146,0.160011736
Vps37c,912.4499286,862.9515954,913.1668772,1071.599032,908.6202578,737.296997,774.2555264,820.0264865,880.8778703,825.5223023,894.8473101,0.212176878,0.078932811,2.688069468,0.007186644,0.160011736
Rnf144b,1723.299437,1640.588658,1319.368695,912.422518,1265.099592,1094.715144,976.9882234,1092.971349,921.848934,1069.473407,1111.21739,0.411691454,0.15342343,2.683367561,0.007288484,0.161521
Arl4c,423.9863694,473.6427507,449.2361189,844.9146215,368.540665,286.129828,345.3587151,227.6527019,211.324434,333.5027755,486.6803867,0.867721921,0.323510593,2.682205592,0.00731385,0.161876136
Alg1,819.6418523,809.0171207,760.9723976,786.6446476,793.3675407,715.8128461,683.5861292,666.2715203,693.2735258,757.5865517,740.072781,0.174129942,0.064993653,2.679183786,0.007380187,0.162471879
Ccdc66,695.5721083,686.4387691,770.4189515,810.8053684,990.369278,924.7950412,1088.032766,1126.34452,1196.786335,874.9301209,929.4625766,-0.39919799,0.149042285,-2.67842102,0.007397017,0.162471879
Cd244,79.13109659,50.99259427,117.5571152,39.08351907,50.92561917,40.03864487,34.63774723,15.49468652,15.09460243,24.7039093,73.79811193,1.372439522,0.512324531,2.678847956,0.007387593,0.162471879
Eaf1,1649.052976,1704.329401,1644.749996,1961.282048,1496.945174,1450.180186,1381.43486,1375.451403,1345.575988,1480.175899,1595.057495,0.267053395,0.099626987,2.680532698,0.007350508,0.162471879
Gm19522,461.1095999,527.5772254,463.9307583,379.4654397,487.8138257,554.6817143,668.3047701,682.9581058,667.3970645,579.5125389,547.0181509,-0.443572186,0.165592752,-2.678693238,0.007391007,0.162471879
Sash3,179.7545898,108.8495762,224.6180594,169.1250462,93.8103511,101.5614406,98.81945534,64.362544,71.16026859,91.6103303,142.4629403,0.860852335,0.321300224,2.67927711,0.007378131,0.162471879
Elovl6,8795.274847,17818.96982,20744.63237,6075.000083,3307.48495,3914.998226,3381.255384,4425.52085,1422.127186,8814.148971,7233.113089,1.369651506,0.511454297,2.677954832,0.007407321,0.162492237
Mypop,265.7241762,296.1492975,244.5607843,423.5232249,363.1800735,242.1849738,204.7702116,249.1068833,257.6864272,198.6606039,278.0463037,0.46923766,0.175288626,2.676942992,0.007429728,0.162672574
Scarna8,3.907708474,1.961253626,4.198468401,2.131828313,2.680295746,4.882761569,7.131300901,15.49468652,6.469115326,9.263965986,6.1337454,-1.541124395,0.575747588,-2.676736172,0.007434315,0.162672574
Npepps,2771.542235,3353.7437,3191.885602,3314.282418,2997.910791,2498.020819,2300.353919,2779.508382,2846.410744,2721.547341,2925.463236,0.25008986,0.093476312,2.675435692,0.007463219,0.162690826
Pald1,3008.935525,3292.944838,4187.97223,2421.756964,3261.919922,2662.081608,2303.410191,2555.431377,2333.194261,2444.657691,2791.463904,0.394806814,0.147567529,2.675431489,0.007463313,0.162690826
Scap,2794.011559,2969.33799,2797.229572,3296.517182,2779.466688,2647.433323,2280.997531,2410.019703,2354.757979,2591.851817,2730.32304,0.25308872,0.09456985,2.67620938,0.007446011,0.162690826
Ccr5,195.3854237,171.6096923,293.8927881,172.6780934,152.7768575,140.6235332,117.1570862,61.97874607,79.78575569,66.90642101,248.0018791,1.079044633,0.403636454,2.673308175,0.007510722,0.163478639
Gm3604,132.8620881,126.5008589,140.6486914,156.3340763,175.5593713,158.2014748,283.2145215,200.2390258,225.3408505,157.4874218,177.3613781,-0.487079734,0.182224235,-2.672969017,0.007518319,0.163478639
Tap2,2645.518637,2080.890097,2438.260524,1790.025174,1960.636338,1964.823255,1788.937769,1500.600794,1619.435203,1705.599071,1952.781333,0.347019755,0.129893689,2.67156747,0.007549789,0.163957204
Gemin5,1407.751978,1460.153324,1582.822587,1502.938961,1664.463658,1324.204938,1243.902629,1419.551665,1388.703423,1276.368647,1416.691719,0.19478806,0.073016105,2.667741037,0.007636309,0.165421547
Mbd4,266.7011033,263.7886127,247.7096356,263.6361014,331.0165246,288.0829326,318.871026,396.9023547,390.3032914,318.0628322,308.1140774,-0.321082659,0.120347175,-2.667970047,0.007631106,0.165421547
Usp10,1634.399069,1519.97156,1621.65842,1856.111851,1703.327946,1499.984354,1431.353967,1491.065603,1534.258518,1353.568363,1591.755808,0.190227325,0.071324307,2.667075685,0.007651444,0.165542475
Larp1,5677.900412,5479.742631,5647.989616,6278.944992,5902.011232,5027.291312,4793.252963,4940.421202,5027.580794,5502.795796,5527.929523,0.196850446,0.073867312,2.664919575,0.007700674,0.16577972
Nptn,6824.812849,6105.382537,6275.660642,8061.864071,7652.244354,7899.331667,8892.732223,8784.295357,10667.57117,7673.651825,8109.235346,-0.330686578,0.124074518,-2.665225568,0.00769367,0.16577972
Slc9a3r2,4160.732597,2908.539127,2892.744728,3544.519875,3881.06824,4374.954366,4341.943491,4528.02416,3899.798356,5340.161726,3657.401481,-0.37099152,0.139179937,-2.66555315,0.007686178,0.16577972
Zfp160,1100.996862,1104.185791,1223.853539,1084.390002,1361.590239,1349.595298,1509.798276,1650.780064,1608.653344,1380.330932,1309.218492,-0.352843474,0.132374777,-2.665488701,0.007687651,0.16577972
Fam175a,355.6014711,334.3937432,391.5071784,314.7999809,402.0443618,466.792006,435.0093549,429.0836267,423.7270539,441.5823787,397.7490051,-0.293205048,0.11013283,-2.662285609,0.007761199,0.166573413
Iqcb1,592.9947609,576.608566,575.1901709,606.1498504,644.6111268,699.2114567,692.7549446,748.5125487,875.4869408,646.4189599,656.1523208,-0.290194818,0.108998841,-2.662366092,0.007759344,0.166573413
Mc2r,206.131622,219.6604061,128.0532862,29.13498695,45.56502768,60.54624346,47.88159176,50.05975644,26.95464719,68.96508012,79.21990312,1.304356742,0.489980011,2.66206113,0.007766377,0.166573413
Ankk1,4.884635592,32.36068483,4.198468401,47.61083233,2.680295746,1.953104628,3.056271815,1.191898963,4.312743551,3.087988662,9.906798283,2.761201863,1.037825336,2.660565093,0.007800965,0.166857345
Cd101,14.65390678,27.45755076,18.8931078,9.23792269,18.76207022,4.882761569,5.093786358,10.72709067,9.70367299,8.234636432,15.64783137,1.203312282,0.452381519,2.659950134,0.007815222,0.166857345
Galr1,18.56161525,17.65128263,26.2404275,8.527313253,8.040887237,47.85106338,40.75029086,30.98937304,9.70367299,51.4664777,22.51666355,-1.197541819,0.450232489,-2.65982986,0.007818013,0.166857345
Itgb2,748.3261727,692.3225299,961.4492638,629.5999618,611.10743,475.5809769,383.0527341,301.5504376,304.0484203,358.2066848,772.1278072,0.998931565,0.375603343,2.659538538,0.007824778,0.166857345
Klrb1b,54.70791863,28.43817758,32.53813011,45.47900401,4.020443618,16.60138934,15.28135907,9.535191704,4.312743551,7.205306878,28.34654801,1.645831633,0.61887089,2.659410321,0.007827757,0.166857345
A530016L24Rik,2505.818059,3087.013207,3836.350501,1446.090206,1837.342734,2022.439842,1321.328181,865.3186471,706.2117565,1734.420298,1742.264621,0.934699714,0.351880379,2.656299609,0.007900339,0.168076668
Ptma,10585.00533,8763.861827,9220.886225,10224.24859,9516.390045,10509.656,12863.84807,11054.86288,11761.92985,10964.41841,10315.35136,-0.242467919,0.091286226,-2.656128208,0.007904356,0.168076668
Vwa3a,1021.865766,793.3270917,726.3350333,550.7223142,919.3414408,1273.424217,701.9237601,1353.997222,1131.016996,1316.5125,923.9345696,-0.526963523,0.198467569,-2.655161881,0.007927036,0.168352365
BC021614,90.85422201,36.28319208,38.83583271,7.816703815,12.06133086,9.765523139,7.131300901,8.343292741,15.09460243,14.41061376,22.49867625,1.763252611,0.664397212,2.653913318,0.007956426,0.168769728
Tnfaip3,720.9722134,638.3880552,856.4875538,756.7990512,1009.131348,578.1189698,578.6541302,446.9621111,630.7387443,426.1424353,742.6535411,0.580717292,0.218939037,2.652415483,0.007991813,0.16931311
Tdrd6,18.56161525,12.74814857,7.347319701,14.92279819,5.360591491,27.34346479,16.30011634,30.98937304,32.34557663,19.55726153,19.79024387,-1.067851072,0.402730349,-2.651528681,0.008012831,0.169551107
Mtbp,317.5013135,302.0330584,299.1408736,277.1376807,377.9217001,371.0898793,381.0152196,456.4973028,535.8583862,323.2094799,352.8618615,-0.396201964,0.149556683,-2.649175919,0.008068832,0.170527873
Mpp5,2353.417428,2058.33568,2318.604174,2474.342062,2023.623288,2430.638709,2816.863856,2696.075454,3104.097171,2352.018031,2452.677233,-0.25422567,0.096043936,-2.646972634,0.008121593,0.170895854
Pdcd10,1481.998439,1341.49748,1394.941126,1506.492008,1164.588501,1464.828471,1899.982311,1755.667172,1841.541496,1583.108854,1547.489116,-0.309533971,0.116927286,-2.64723472,0.0081153,0.170895854
Tmem106c,543.1714778,663.8843524,579.3886393,640.2591034,427.5071714,470.6982153,392.2215495,340.8831034,359.0359006,490.9901972,495.2725849,0.475636878,0.179629809,2.647872751,0.008100001,0.170895854
Usp1,1571.875734,1347.381241,1368.700699,1208.036044,1342.828169,1548.81197,1631.030392,1634.093478,1645.311665,1742.654935,1493.788549,-0.262621362,0.099222137,-2.646802116,0.008125689,0.170895854
Trim23,1487.860001,1546.448484,1137.784937,1269.859065,1172.629389,1499.984354,1652.424294,1537.549662,1604.340601,1528.554388,1437.097091,-0.241197338,0.091148239,-2.646209528,0.008139938,0.170988031
1810033B17Rik,21.4923966,32.36068483,37.78621561,17.76523594,33.50369682,12.69518008,15.28135907,9.535191704,4.312743551,18.52793197,21.48583252,1.229482933,0.464699547,2.64575884,0.00815079,0.171008709
Kcnn4,299.9166253,253.9823446,298.0912565,521.5873273,325.6559331,187.4980443,277.1019779,255.0663781,233.9663376,198.6606039,317.768377,0.56363325,0.213143224,2.644387374,0.008183894,0.17149562
Cdca3,28.33088643,35.30256527,52.48085501,29.13498695,28.14310533,21.48415091,17.31887362,15.49468652,8.625487102,27.79189796,32.08497679,0.927805811,0.351315007,2.640951266,0.008267361,0.172618514
Edar,3.907708474,5.883760878,4.198468401,4.263656626,2.680295746,15.62483702,7.131300901,11.91898963,18.32916009,5.14664777,8.218391366,-1.454653626,0.550755521,-2.641196632,0.008261376,0.172618514
Zbp1,162.1699017,127.4814857,127.0036691,179.0735783,100.5110905,101.5614406,118.1758435,57.21115022,58.22203794,79.25837566,129.8945653,0.749669956,0.283798171,2.641560211,0.008252514,0.172618514
Apol9a,48.84635592,48.05071383,37.78621561,62.53363052,29.4832532,26.36691247,29.54396087,19.07038341,12.93823065,20.58659108,33.68376815,1.067811162,0.4045833,2.639286305,0.008308078,0.172746042
Ctla4,30.28474067,15.69002901,19.9427249,30.55620582,2.680295746,6.835866197,13.24384453,2.383797926,3.234557663,6.175977324,11.23948173,1.641356918,0.621787836,2.639737902,0.008297017,0.172746042
Rnf139,2141.424244,2126.979557,2077.192241,2038.738477,1944.554563,2294.897938,2369.629414,2236.002455,2379.556254,2412.748475,2222.174253,-0.178638858,0.067705596,-2.638465172,0.008328225,0.172746042
Sgol2,356.5783982,326.5487287,471.278078,282.1119468,367.2005172,490.2292616,437.0468695,497.0218676,414.0233809,442.6117082,409.8693366,-0.341943811,0.129597162,-2.638513115,0.008327048,0.172746042
Sptbn1,64945.1379,69423.47522,65558.03446,74268.63477,74816.4353,76653.49732,82454.13853,81250.56041,73650.87799,87378.75651,73476.17002,-0.201724084,0.076461045,-2.638259564,0.008333277,0.172746042
Rev1,1221.158898,1275.795484,1499.902836,1159.003993,1446.019555,1376.938763,1712.530973,1780.697051,1858.79247,1559.434274,1430.289087,-0.328864479,0.124691576,-2.63742338,0.00835385,0.172965606
Grwd1,399.5631914,435.398305,412.4995204,480.3719799,423.4867278,344.7229668,315.8147542,280.0962563,290.0320038,384.9692532,389.9851433,0.413166591,0.156754771,2.635751296,0.008395124,0.173612762
2210404O09Rik,177.8007355,183.377214,145.8967769,209.6297841,143.3958224,184.5683873,249.5955315,235.9959947,269.5464719,197.6312744,203.1785327,-0.394045769,0.149586851,-2.634227323,0.008432901,0.173771903
D730005E14Rik,257.9087593,206.9122575,192.0799293,188.311501,235.8660256,100.5848883,138.5509889,104.8871087,119.6786335,125.5782056,165.9026275,0.874637737,0.331966489,2.634716951,0.008420747,0.173771903
Rac2,458.1788185,398.1344861,643.4152824,491.0311215,428.8473193,376.9491932,342.3024432,328.9641138,382.7559901,355.1186961,456.9066294,0.438072714,0.166276249,2.634607874,0.008423453,0.173771903
Gnptab,2287.963311,2913.442261,2637.687773,3293.674744,2686.996485,2217.750305,2342.122967,1938.027714,2125.104385,2232.615803,2589.563464,0.348483037,0.132370581,2.632632067,0.008472608,0.173859792
Kcnh4,6.838489829,36.28319208,35.68698141,28.42437751,13.40147873,2.929656942,13.24384453,14.30278756,9.70367299,9.263965986,16.27822825,1.303727938,0.495327164,2.632054192,0.008487032,0.173859792
Mboat7,1227.997388,1472.901473,1243.796264,1523.546634,1026.553271,1005.848883,987.1757961,974.9733517,931.552607,1045.798827,1178.262032,0.394178331,0.149780248,2.631711029,0.008495609,0.173859792
Thra,4499.726307,4324.564245,3764.976538,5134.153188,4744.12347,4664.990403,3221.310493,3275.33835,3616.235467,3098.281957,4199.419775,0.32978756,0.125316318,2.631641008,0.00849736,0.173859792
Tm7sf3,2206.87836,1878.880974,1843.127628,2111.220639,2015.582401,2345.678658,2620.243702,2177.599405,2432.387363,2190.413291,2197.582113,-0.226503849,0.086021062,-2.633120813,0.008460425,0.173859792
Slco5a1,48.84635592,77.46951822,109.1601784,173.3887028,49.58547129,55.66348189,42.7878054,48.86785748,49.59655084,51.4664777,79.22085227,0.893094825,0.339495478,2.630653083,0.008522098,0.174160326
4933439C10Rik,306.7551152,190.2416017,224.6180594,198.9706426,234.5258777,284.1767233,273.0269488,317.0451242,310.5175357,282.0362978,259.8213283,-0.346249725,0.131704356,-2.628992215,0.008563832,0.174313099
Trdmt1,477.7173609,371.6575621,402.0033494,342.513749,557.5015151,535.150668,641.8170811,601.9089763,687.8825964,429.230424,492.5222923,-0.431703499,0.164223557,-2.628755019,0.008569807,0.174313099
Zfp110,2289.917166,1960.272999,2004.768661,1655.00938,1822.601107,2204.078572,2386.948287,2454.119965,2449.638337,2382.897917,2109.165335,-0.287473192,0.109319506,-2.629660539,0.008547017,0.174313099
Tipin,533.4022066,404.9988737,402.0033494,373.7805642,479.7729385,541.9865342,609.2168484,592.3737846,550.9529886,464.2276288,489.8387981,-0.332451398,0.126545082,-2.627138023,0.00861064,0.174938325
Hhip,685.8028371,605.0467436,1224.903156,992.7213845,1601.476708,1790.020391,2550.968208,2362.343745,2989.809467,1121.969214,1339.373612,-1.081953382,0.411929774,-2.626548145,0.008625579,0.175036631
Iqcd,20.51546949,61.77948922,24.1411933,39.79412851,37.52414044,30.27312173,20.37514543,9.535191704,19.40734598,10.29329554,27.70139345,1.024715527,0.390529933,2.62391033,0.008692667,0.175985882
Vav1,393.7016287,293.2074171,495.4192713,332.5652169,392.6633267,250.9739447,225.145357,207.3904196,285.7192602,206.8952403,391.6711286,0.696922304,0.265571429,2.624236748,0.00868434,0.175985882
Snord1c,8.792344066,4.903134065,3.148851301,4.263656626,1.340147873,12.69518008,10.18757272,8.343292741,9.70367299,13.3812842,6.933756218,-1.241027493,0.473057815,-2.623416109,0.008705288,0.176035755
Ppp1r3b,981.811754,2509.424014,3306.293866,1358.685245,1628.279665,1438.461558,911.787758,945.1758776,940.1780941,1274.309988,1460.005664,0.82828195,0.315867881,2.622241765,0.008735344,0.176437657
Dhx34,911.4730015,903.1572947,1052.765951,834.9660893,1132.424953,866.2019024,792.5931573,825.9859813,806.483044,790.5250975,898.9477078,0.241087314,0.091958964,2.621683682,0.00874966,0.176521077
Ptprv,32.23859491,35.30256527,60.87779181,73.90338152,34.84384469,40.03864487,28.5252036,25.02987822,16.17278832,9.263965986,44.2593151,0.999969879,0.381949656,2.618067231,0.008842938,0.178195484
Surf4,6540.527058,6214.232114,6142.35927,5993.279998,5538.831158,5198.187967,4973.573,4834.342194,5302.518196,5091.063974,5739.114232,0.260725555,0.099632036,2.616884755,0.00887363,0.178606272
Cerk,2213.71685,2277.01546,1895.608483,2219.943883,2305.054341,1692.36516,1844.969419,1774.737556,1960.141944,1538.847683,2150.569163,0.308471219,0.117901951,2.616336853,0.008887883,0.178669722
Dock4,2088.670179,2461.373301,2622.993133,2448.760122,2278.251384,1963.846703,2001.858039,2289.637908,1866.339772,1796.180072,2229.809235,0.263290556,0.100647338,2.615971375,0.008897402,0.178669722
Sla,359.5091796,252.0210909,270.8012118,319.0636375,199.682033,157.2249225,144.6635326,175.2091476,177.9006715,148.2234558,268.9545346,0.80432442,0.30784319,2.612773143,0.008981089,0.179933272
Ubr1,4549.54959,4656.016108,4856.578323,4503.132007,4729.381843,5179.633473,5540.002043,5474.391937,5798.483704,5124.00252,5030.894039,-0.219256218,0.0839096,-2.613005147,0.008974995,0.179933272
