gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Uimc1,1127.28117,1821.744467,1788.897981,1845.253372,1558.777628,1657.84532,1532.719709,1587.021055,1249.251392,1782.396671,1630.808946,0.060488411,0.147299064,0.410650343,0.681328943,0.999951986
Ulk3,613.4978484,697.849455,733.5701213,823.6219793,465.5379124,633.0487727,526.5965986,568.8924683,596.9119277,814.8099067,624.8745742,0.08681731,0.184326469,0.470997519,0.637642506,0.999951986
Ulk4,229.8504335,299.0783379,356.4662993,351.0719056,157.6087257,167.0545372,209.854138,259.2554237,348.1986245,431.527615,286.3481157,-0.022197995,0.273484195,-0.081167376,0.935308844,0.999951986
Umps,834.05286,715.7189154,668.8433459,637.7603822,1063.175624,827.4572693,777.6370627,916.3157285,913.8437369,690.1761545,786.0115942,-0.073975702,0.151415134,-0.488562141,0.625151722,0.999951986
Unc119,490.9672864,348.9247275,445.5828742,423.9588064,336.1712126,474.7865795,472.6621238,346.3736431,393.6776285,434.2079108,397.3898748,-0.052158898,0.144422178,-0.361155739,0.717983027,0.999951986
Unc13a,3657.326016,74.29933551,333.9526383,114.189478,77.43781321,442.5479846,1227.74477,81.87013381,3000.193046,207.7229203,740.8445294,-0.220519043,1.100991246,-0.200291368,0.841252713,0.999951986
Unc45a,2334.840985,3559.784619,3791.675742,3718.446723,2807.804004,3137.889904,2614.351083,3068.030784,3217.639534,4612.788978,3494.625453,-0.03833438,0.191301109,-0.200387651,0.841177417,0.999951986
Unc5a,1022.496414,164.5871356,204.4990875,229.5937376,159.4307919,296.0089169,509.9259427,254.0073382,962.8757881,190.3009979,341.6785309,-0.314108467,0.560952235,-0.559955818,0.575509574,0.999951986
Unc5b,1799.931704,1136.121485,2023.415283,951.1740557,1099.616948,1109.789207,990.4330811,1147.231491,1647.903286,1427.257485,1272.15508,0.14918058,0.215043956,0.693721335,0.487856984,0.999951986
Unc5d,27.04122748,141.0746877,122.8870663,145.7738016,49.19578722,54.70791863,56.87635515,50.38162081,82.43069478,142.0556745,90.98971088,0.331584931,0.498720883,0.664870757,0.506133161,0.999951986
Unc79,1153.47736,35.73892088,124.7632048,32.79910537,31.88615838,145.5621406,402.0569933,8.396936802,932.3195823,46.90517555,243.8145528,-0.155409845,1.127059914,-0.137889604,0.890327667,0.999951986
Unc80,5166.564525,22.57195003,303.9344236,23.08085193,32.79719148,446.4556931,1524.874694,5.248085501,4341.113055,186.2805543,951.6241159,-0.229146274,1.435601154,-0.159616948,0.873182828,0.999951986
Unc93b1,1565.856079,1536.773598,1681.958091,1135.820871,2835.134997,1897.192464,1789.643934,1872.516907,1373.608043,1307.984324,1497.201512,0.087629729,0.216400784,0.40494183,0.68552027,0.999951986
Uncx,5.070230152,4.702489589,12.19489971,9.718253443,10.93239716,7.815416947,5.883760878,4.198468401,6.39548494,12.06133086,9.141730946,0.254523176,0.433434671,0.587223849,0.557053377,0.999951986
Unk,960.8086138,1089.096589,1272.021847,1200.2043,923.7875599,1093.181445,1016.910005,1192.365026,1024.698809,1316.025211,1173.501714,-0.050635202,0.115195514,-0.4395588,0.660256686,0.999951986
Unkl,1765.285131,1471.879241,1386.466291,1618.089198,1146.990669,1460.506042,1387.58694,1215.456602,1745.256779,1613.538039,1481.334894,-0.006975389,0.128945652,-0.054095575,0.956859018,0.999951986
Upb1,48.16718644,197.5045627,183.8615649,177.3581253,101.1246737,122.1158898,130.4233661,121.7555836,71.06094377,180.9199628,127.7509246,0.179359853,0.347973245,0.515441504,0.606244536,0.999951986
Upf1,2853.694537,3649.131921,3621.885215,4025.786489,2957.213431,2912.21974,3172.32774,3872.037483,3395.291893,4579.285281,3528.436204,-0.067656178,0.139899761,-0.483604675,0.628666457,0.999951986
Upf3b,553.5001249,677.1585008,656.6484461,711.8620647,481.025475,630.1179914,538.3641203,650.7626021,519.455499,582.9643247,626.9613234,0.075863758,0.142401071,0.532747105,0.594208653,0.999951986
Upk1a,19.43588225,17.86946044,15.00910734,15.79216184,10.02136406,21.4923966,11.76752176,17.8434907,17.05462651,18.76207022,16.06898358,-0.146884871,0.296684203,-0.495088278,0.620537808,0.999951986
Upp1,136.0511757,108.1572605,82.55009037,145.7738016,121.1674018,160.2160474,107.8689494,102.8624758,100.9065402,154.1170054,118.0040339,-0.073302251,0.213904489,-0.342686829,0.731834072,0.999951986
Upp2,38.02672614,0.940497918,5.628415253,2.429563361,10.93239716,11.72312542,19.61253626,2.0992342,31.9774247,5.360591491,11.7804085,-0.290398201,0.896242325,-0.324017504,0.745924782,0.999951986
Uprt,219.7099732,207.8500398,194.1803262,199.2241956,168.5411229,164.1237559,178.47408,174.2364386,240.18599,203.7024767,190.1404293,0.03858682,0.129696563,0.297516133,0.766072493,0.999951986
Uqcr10,3176.49919,2454.699565,1529.99088,2811.004808,4919.578722,3228.744126,4306.912962,4778.906657,2679.70819,2024.963436,3027.159286,-0.192661212,0.320996297,-0.600197613,0.548374544,0.999951986
Uqcr11,3827.178726,3005.831345,1685.710368,3396.529578,5898.028267,3991.724206,5024.73179,6144.458505,3172.871139,2489.994748,3777.798286,-0.225281115,0.3272857,-0.688331679,0.491243937,0.999951986
Uqcrb,3721.548931,3188.287941,1787.021843,3103.767193,6040.14943,4086.486136,5241.450315,6182.24472,3132.366401,2398.864692,3862.29938,-0.238044843,0.324991071,-0.732465796,0.463884312,0.999951986
Uqcrc2,9337.673863,7267.227411,4205.364263,8207.065032,14274.06656,8930.090789,13509.11498,15132.32973,8756.840101,4907.62151,9214.027738,-0.243091561,0.344122583,-0.706409789,0.479933335,0.999951986
Urm1,1155.167436,719.4809071,716.6848755,731.2985716,904.6558649,844.0650303,882.5641317,870.1325761,973.5349297,797.3879843,830.5743958,-0.046939743,0.137732644,-0.340803326,0.733251646,0.999951986
Urod,1508.39347,1113.549535,1058.142068,1223.285152,1782.89177,1451.713698,1692.561879,1666.791955,1230.775546,1106.962143,1342.584457,-0.0963975,0.162650371,-0.592666956,0.55340406,0.999951986
Usb1,392.9428368,442.9745193,348.9617457,327.9910537,440.0289856,387.840066,404.0182469,382.0606245,418.5489588,368.540665,385.1059922,-0.005665232,0.099335093,-0.057031527,0.954520081,0.999951986
Usf2,1679.936257,1745.564135,1709.162098,1820.957739,2273.027576,2161.939713,1758.263876,1813.738349,1638.665363,1774.355784,1834.608792,0.013045161,0.104665213,0.124637031,0.900810911,0.999951986
Ush2a,2.535115076,2.821493753,6.566484461,7.288690082,3.644132386,0.976927118,1.961253626,8.396936802,4.263656626,9.38103511,5.88975224,-0.105912886,0.608672967,-0.174006226,0.861860569,0.999951986
Usmg5,1794.861474,1312.935093,736.3843289,1366.62939,2456.145228,1668.591518,2220.139105,2474.997122,1444.668987,942.1239546,1611.314176,-0.190739803,0.323313024,-0.589953973,0.555221508,0.999951986
Uso1,3423.250391,3827.826525,4079.662989,3655.278076,3143.064183,3087.089694,3607.726045,3735.58726,3470.616494,3497.785948,3443.135591,0.059296103,0.093445397,0.634553493,0.525719668,0.999951986
Usp10,1765.285131,1598.84646,1547.814194,1744.426493,1574.265191,1634.399069,1519.97156,1621.65842,1856.111851,1703.327946,1591.755808,-0.019301762,0.070927473,-0.272133794,0.785519146,0.999951986
Usp11,990.3849563,638.5980862,666.9672074,741.016825,483.7585743,515.8175185,658.9812183,424.0453085,1082.258174,649.9717183,699.0455881,0.078764572,0.245849222,0.320377551,0.748682141,0.999951986
Usp13,987.8498412,764.6248072,955.8925237,594.0282417,324.3277824,478.694288,494.2359137,746.2777582,1051.701968,841.6128641,711.1229149,0.005687462,0.295823016,0.019225893,0.984660902,0.999951986
Usp14,3839.854302,2372.876247,2273.879762,2294.722594,2740.387554,2333.878886,2836.95337,2378.432349,3359.761422,1923.112197,2540.849887,0.075200199,0.172466542,0.436027757,0.662816591,0.999951986
Usp15,3492.543536,3545.67715,3086.247697,3294.487917,3605.868996,3327.413765,3604.784164,3552.953884,3477.722588,2889.358814,3358.097341,0.014135023,0.073445555,0.192455801,0.847385187,0.999951986
Usp16,1449.240785,2001.379569,1824.544611,1882.911605,1870.350947,1719.391728,1913.202912,2296.562215,1551.971012,1821.260959,1839.138131,-0.042904968,0.117756781,-0.364352423,0.715594858,0.999951986
Usp20,3497.613766,1717.349198,2082.513643,1656.962212,1273.624269,1735.022562,1955.369865,1285.780948,3189.925766,2264.849905,1934.563744,-0.028380789,0.270414278,-0.104952996,0.916413106,0.999951986
Usp21,675.1856485,761.8033134,626.6302315,913.5158236,788.9546616,734.649193,715.8575735,776.7166541,811.5159779,963.5663206,761.6892621,-0.087858001,0.118398656,-0.742052349,0.458055619,0.999951986
Usp22,6300.606002,2798.921803,3363.916183,2612.995394,2951.747233,3383.098611,3581.249121,2964.118691,5334.545049,2830.392307,3503.494155,-0.005294744,0.24508095,-0.021604062,0.982763793,0.999951986
Usp24,7240.288657,9420.967643,8849.744916,10238.18,8760.494257,8970.144801,8716.79174,10102.56459,8030.597256,9213.516626,8931.381761,-0.016926855,0.093069064,-0.181874133,0.855681504,0.999951986
Usp25,3100.445738,3853.219969,3352.659352,3839.924892,4169.798483,4230.094423,3705.788726,4305.529345,3184.9515,3611.698517,3836.111643,-0.055728727,0.110771812,-0.50309484,0.614897594,0.999951986
Usp27x,208.7244746,139.1936918,136.0200353,138.4851116,131.1887659,125.0466712,185.3384676,124.9044349,189.0221104,156.7973011,148.6300201,-0.052323458,0.187423549,-0.279172272,0.780112621,0.999951986
Usp28,797.7162105,1043.952689,882.7231255,1049.571372,725.1823449,862.6266455,858.0484613,1101.048338,801.5674458,990.369278,923.6591567,-0.036098447,0.139223304,-0.259284514,0.795415727,0.999951986
Usp29,189.2885923,3.761991671,18.76138418,9.718253443,3.644132386,29.30781355,88.25641317,5.248085501,159.1765141,12.06133086,41.78295591,-0.385745357,0.972411511,-0.396689419,0.691596504,0.999951986
Usp3,1073.198715,1217.944804,1408.041882,1211.137335,1409.3682,1648.076049,1216.957875,1158.777279,955.0590843,1102.941699,1245.288595,0.055580001,0.136648709,0.406736377,0.68420162,0.999951986
Usp30,1075.733831,759.9223176,748.5792286,747.0907334,946.5633873,978.8809726,853.1453273,858.586788,840.6509648,779.966062,843.261281,-0.010445535,0.11369193,-0.091875786,0.92679673,0.999951986
Usp32,6531.301474,3919.995321,4199.735848,3683.218055,3296.117743,3598.022577,4699.163688,3316.790037,6082.106177,3523.248758,4068.911508,0.027526389,0.203744541,0.135102463,0.892530863,0.999951986
Usp35,1142.491861,639.5385841,856.4571876,744.66117,632.256969,801.0802371,819.8040156,544.751275,1092.917315,818.8303503,759.7644049,-0.022569727,0.191720902,-0.117721787,0.906288103,0.999951986
Usp37,1242.206387,1640.228369,1422.112921,1794.232542,1494.094278,1547.452556,1655.29806,1683.585829,1591.765141,1480.863399,1565.988967,-0.068873853,0.121255819,-0.56800452,0.570031899,0.999951986
Usp39,855.1788189,905.6994948,930.5646551,804.1854724,1077.752153,956.4116489,819.8040156,927.8615166,942.9787239,928.7224759,893.3094905,0.000237712,0.087158846,0.002727339,0.997823901,0.999951986
Usp4,3662.396246,4392.125276,4427.686665,4628.318202,4513.25796,4464.556931,4209.830908,4948.944627,4011.390276,4500.216557,4373.862751,-0.033652533,0.079894367,-0.421212837,0.673599671,0.999951986
Usp42,803.6314791,1617.656419,1456.821481,1441.945855,1005.780539,1155.704781,1036.522541,1268.987074,1196.666293,1538.489758,1249.2401,0.029914469,0.219788331,0.136105809,0.891737635,0.999951986
Usp43,140.2763675,52.6678834,116.3205819,63.16864738,51.01785341,95.7388576,48.05071383,64.02664311,70.35033433,108.5519777,101.6520756,0.138571545,0.327059464,0.423689146,0.671792532,0.999951986
Usp44,10.1404603,19.75045627,8.442622879,12.1478168,4.555165483,6.838489829,6.864387691,9.446553902,12.79096988,10.72118298,9.402163283,0.224775727,0.457245312,0.491586729,0.623011527,0.999951986
Usp45,1976.544721,2573.202303,2139.735865,2261.923489,1941.411529,1958.738872,2163.262749,2063.547219,2345.721754,2219.284877,2189.234534,0.018464467,0.092321136,0.200002603,0.841478546,0.999951986
Usp46,2047.527943,1425.794843,1207.295072,1198.989518,1409.3682,1387.236508,1593.518571,1333.013717,1699.777775,1263.759444,1424.862214,0.002218988,0.149695358,0.014823356,0.988173106,0.999951986
Usp48,3928.583329,4466.424612,4271.029108,4356.207106,3487.434694,4033.732072,3920.545998,3915.071784,3977.281023,4411.766797,4095.061164,0.017869036,0.081136237,0.220234964,0.825688168,0.999951986
Usp49,702.226876,766.505803,985.9107384,775.030712,637.7231676,839.1803947,679.5743814,879.57913,586.2527861,829.5515333,792.2168476,0.021426639,0.142018145,0.150872544,0.880076259,0.999951986
Usp5,9706.955626,2993.604872,3773.852427,3066.108961,3671.463379,4126.540148,5233.605301,3368.221275,7686.662288,3189.551937,4324.884765,-0.024250704,0.327195224,-0.074116926,0.940917347,0.999951986
Usp54,1335.160607,2758.480393,3314.198515,2809.790027,2249.340715,2859.465676,2620.234844,1960.684743,1964.835095,3413.356632,2800.965388,-0.040012133,0.260247954,-0.153746196,0.877809859,0.999951986
Usp6nl,1113.760557,1186.908372,1244.81784,1147.968688,993.9371084,1210.4127,965.9174108,1012.880502,1077.994517,1203.45279,1111.832437,0.056809187,0.086224528,0.658851818,0.509990929,0.999951986
Usp8,3968.300132,4114.67839,3733.515451,3985.698693,4586.140608,4175.386504,4376.537466,4542.74281,4029.866121,3763.135227,4108.07381,-0.035014297,0.08190837,-0.427481302,0.669028801,0.999951986
Ust,806.1665941,1990.093594,1389.280498,1680.043064,1398.435803,1238.743586,1143.410864,1154.57881,1305.389537,1755.593713,1432.904919,0.138942806,0.209068067,0.664581673,0.506318094,0.999951986
Utp11l,523.9237824,678.0989987,484.0437117,663.2707975,736.114742,656.4950236,621.7173994,607.728301,488.1886837,627.1892045,611.1157254,0.040722416,0.13656046,0.298200634,0.765550038,0.999951986
Utp14a,586.4566209,620.7286258,651.9581001,663.2707975,778.9332976,721.9491405,611.9111313,686.4495835,523.0085462,596.3658034,643.4934098,0.073227827,0.116950311,0.626144786,0.531219979,0.999951986
Utp15,956.583422,751.4578363,869.5901565,853.9915213,806.2642905,887.0498235,819.8040156,801.9074645,835.6766988,857.6946386,856.658942,0.012799053,0.084520239,0.151431817,0.879635093,0.999951986
Utp18,774.0551365,912.2829803,717.6229447,861.2802114,1084.129385,959.3424303,801.1721062,982.4416058,780.2491626,864.395378,859.1131339,-0.011965592,0.115489125,-0.103607957,0.917480473,0.999951986
Utp23,735.183372,1080.632108,1125.683051,1208.707772,652.2996971,819.6418523,851.1840736,984.54084,840.6509648,1179.330128,976.4634865,0.038904722,0.18443621,0.210938635,0.832935156,0.999951986
Utrn,29763.09603,49908.46251,42348.19636,47047.2797,30841.20342,36072.05692,36752.91232,41123.99799,39993.80976,54833.49036,43133.34938,-0.062611541,0.165852932,-0.377512418,0.705792838,0.999951986
Uty,2197.944771,2917.424541,2496.202165,2814.649153,2653.83941,3242.421106,3371.394983,11.5457881,2885.784927,3425.417963,2934.311041,0.015908063,0.669925535,0.023746017,0.9810552,0.999951986
Uvrag,1732.328635,2144.335253,2261.684862,2157.452264,1997.895581,2079.877835,1747.476981,1922.898528,1858.954289,2291.652863,2016.742221,0.056641007,0.101008396,0.560755429,0.574964275,0.999951986
Uvssa,1901.336307,2125.525294,2758.861543,2287.433904,2085.354758,2586.90301,2213.274717,2508.584869,1372.186824,2101.351865,2293.503801,0.049830587,0.157752803,0.315877667,0.752095364,0.999951986
Uxt,315.1993078,280.2683795,265.4735861,218.6607025,369.8794372,324.3398033,376.5606962,351.6217286,223.1313634,227.8251384,282.8795233,-0.050800679,0.184071691,-0.275983118,0.782561033,0.999951986
Vamp1,1712.892753,369.6156817,455.9016355,354.7162507,364.4132386,614.4871575,809.0171207,383.1102416,1497.964695,459.6707204,670.4874474,-0.208779978,0.460654291,-0.453224863,0.650386831,0.999951986
Vamp2,4397.579618,1743.68314,2294.517285,1865.904661,1077.752153,1676.406935,2862.449667,1767.555197,4566.376247,2499.375783,2365.817737,-0.232878898,0.333563276,-0.698155088,0.48508021,0.999951986
Vamp3,2575.676917,2431.187118,2440.856081,2418.630326,3254.210221,2795.965413,2863.430294,2807.725743,2551.798491,2309.074785,2669.754629,-0.022677868,0.103067309,-0.22002969,0.825848032,0.999951986
Vamp4,1352.061374,819.1736864,894.9180252,641.4047272,709.6947822,786.4263303,880.602878,599.3313642,1180.322276,682.1352673,852.7670956,0.096894154,0.216935459,0.446649683,0.655128017,0.999951986
Vamp5,289.0031187,295.3163462,282.3588318,320.7023636,282.4202599,359.5091796,244.1760764,287.5950855,240.8965994,326.996081,294.4830361,0.013598457,0.127981753,0.106253092,0.915381548,0.999951986
Vangl1,512.9382837,625.4311153,696.9854221,748.3055151,651.3886641,615.4640846,529.538479,547.9001263,654.4712921,715.6389641,644.2468914,0.078015695,0.113104463,0.689766727,0.490340896,0.999951986
Vangl2,98.0244496,57.37037299,82.55009037,53.45039393,44.64062173,65.45411693,50.01196746,72.42357991,64.66545883,93.8103511,67.44384323,-0.032302052,0.26831194,-0.120389915,0.90417428,0.999951986
Vapa,3773.94131,3236.253335,2903.324201,2930.053413,3835.449337,3450.506582,3241.952244,2921.08439,3763.387582,2831.732455,3249.404674,0.0409591,0.106335583,0.385187147,0.700098765,0.999951986
Vapb,4826.859104,3269.170762,3202.568279,3078.256778,3989.41393,3617.561119,4064.69814,3568.698141,4800.877361,3602.317482,3607.836374,-0.097822333,0.135760715,-0.720549633,0.471186652,0.999951986
Vash1,1864.154619,504.1068839,631.3205775,513.8526508,480.1144419,563.6869473,776.6564359,517.4612304,1721.096058,588.3249162,730.1804815,-0.061718072,0.433239265,-0.142457244,0.886718849,0.999951986
Vasn,2087.244746,7735.595374,6283.18756,6776.052213,5160.091459,4996.005284,2962.473602,3470.034133,5128.468312,8556.844168,5119.341602,0.159165061,0.33917171,0.469275757,0.638872542,0.999951986
Vasp,2652.575408,3363.220554,3568.41527,3521.652091,2760.430283,2898.54276,2180.914032,2809.824977,3382.500924,4367.541918,3187.547548,0.020927418,0.188091739,0.111261761,0.911408778,0.999951986
Vat1,11946.30728,4659.226685,6083.378819,4392.650556,5982.754345,5190.41378,5828.845776,3359.824338,10240.59261,4295.173932,5762.528861,0.193383588,0.308509852,0.626831159,0.530769916,0.999951986
Vat1l,12598.67689,431.6885443,1317.987238,462.8318202,1630.749243,2592.764572,4984.52609,1134.636085,9749.561486,879.1370046,3114.071555,-0.234271161,0.921535086,-0.254218384,0.799326849,0.999951986
Vav2,1970.629452,1106.966049,1260.765017,1073.867005,1220.784349,1279.774525,1317.962437,1506.200539,1512.887493,1294.582845,1254.130613,-0.058929088,0.161609973,-0.364637698,0.71538187,0.999951986
Vax2,31.26641927,51.72738548,55.34608332,57.09473898,17.30962883,23.44625084,39.22507252,47.23276951,40.50473795,104.5315341,44.97959928,-0.252526996,0.38583358,-0.654497196,0.512791533,0.999951986
Vbp1,2078.794362,1306.351608,1109.735874,1070.22266,1376.571009,1260.235983,1374.838792,1027.575141,1767.285672,947.4845461,1345.323067,0.121828375,0.206291881,0.590563108,0.55481319,0.999951986
